|Source: Census projections from 2012_Pop_Projection/NP2012_D4.csv for ages over 25
year	age	male	hispan
2059	68	0	1	-185
2059	69	0	1	-269
2059	70	0	1	-261
2059	71	0	1	-229
2059	72	0	1	-217
2059	73	0	1	-225
2059	74	0	1	-212
2059	75	0	1	-195
2059	76	0	1	-159
2059	77	0	1	-108
2059	78	0	1	-120
2059	79	0	1	-171
2059	80	0	1	-242
2059	81	0	1	-297
2059	82	0	1	-351
2059	83	0	1	-437
2059	84	0	1	-482
2059	85	0	1	-7217
2059	25	1	0	13671
2059	26	1	0	13093
2059	27	1	0	12324
2059	28	1	0	11540
2059	29	1	0	10877
2059	30	1	0	10336
2059	31	1	0	9681
2059	32	1	0	8867
2059	33	1	0	8024
2059	34	1	0	7237
2059	35	1	0	6548
2059	36	1	0	5948
2059	37	1	0	5432
2059	38	1	0	5043
2059	39	1	0	4759
2059	40	1	0	4435
2059	41	1	0	3985
2059	42	1	0	3446
2059	43	1	0	2959
2059	44	1	0	2628
2059	45	1	0	2431
2059	46	1	0	2286
2059	47	1	0	2101
2059	48	1	0	1838
2059	49	1	0	1570
2059	50	1	0	1299
2059	51	1	0	1022
2059	52	1	0	787
2059	53	1	0	624
2059	54	1	0	519
2059	55	1	0	400
2059	56	1	0	288
2059	57	1	0	233
2059	58	1	0	216
2059	59	1	0	171
2059	60	1	0	53
2059	61	1	0	-46
2059	62	1	0	-80
2059	63	1	0	-61
2059	64	1	0	7
2059	65	1	0	64
2059	66	1	0	71
2059	67	1	0	77
2059	68	1	0	112
2059	69	1	0	148
2059	70	1	0	152
2059	71	1	0	107
2059	72	1	0	24
2059	73	1	0	-77
2059	74	1	0	-153
2059	75	1	0	-197
2059	76	1	0	-219
2059	77	1	0	-238
2059	78	1	0	-282
2059	79	1	0	-315
2059	80	1	0	-317
2059	81	1	0	-319
2059	82	1	0	-300
2059	83	1	0	-275
2059	84	1	0	-256
2059	85	1	0	-2186
2059	25	1	1	14094
2059	26	1	1	12941
2059	27	1	1	11831
2059	28	1	1	10789
2059	29	1	1	9779
2059	30	1	1	8815
2059	31	1	1	7679
2059	32	1	1	6375
2059	33	1	1	5279
2059	34	1	1	4522
2059	35	1	1	3974
2059	36	1	1	3409
2059	37	1	1	2744
2059	38	1	1	2241
2059	39	1	1	1927
2059	40	1	1	1649
2059	41	1	1	1200
2059	42	1	1	651
2059	43	1	1	272
2059	44	1	1	101
2059	45	1	1	80
2059	46	1	1	29
2059	47	1	1	-120
2059	48	1	1	-278
2059	49	1	1	-307
2059	50	1	1	-277
2059	51	1	1	-313
2059	52	1	1	-397
2059	53	1	1	-444
2059	54	1	1	-479
2059	55	1	1	-500
2059	56	1	1	-483
2059	57	1	1	-449
2059	58	1	1	-436
2059	59	1	1	-434
2059	60	1	1	-428
2059	61	1	1	-423
2059	62	1	1	-405
2059	63	1	1	-369
2059	64	1	1	-330
2059	65	1	1	-319
2059	66	1	1	-342
2059	67	1	1	-375
2059	68	1	1	-419
2059	69	1	1	-448
2059	70	1	1	-435
2059	71	1	1	-392
2059	72	1	1	-340
2059	73	1	1	-337
2059	74	1	1	-338
2059	75	1	1	-359
2059	76	1	1	-364
2059	77	1	1	-334
2059	78	1	1	-404
2059	79	1	1	-447
2059	80	1	1	-446
2059	81	1	1	-506
2059	82	1	1	-581
2059	83	1	1	-693
2059	84	1	1	-750
2059	85	1	1	-8480
2060	25	0	0	17586
2060	26	0	0	17688
2060	27	0	0	17212
2060	28	0	0	16211
2060	29	0	0	14899
2060	30	0	0	13429
2060	31	0	0	11929
2060	32	0	0	10526
2060	33	0	0	9329
2060	34	0	0	8358
2060	35	0	0	7616
2060	36	0	0	7079
2060	37	0	0	6664
2060	38	0	0	6289
2060	39	0	0	5878
2060	40	0	0	5346
2060	41	0	0	4701
2060	42	0	0	4022
2060	43	0	0	3411
2060	44	0	0	2943
2060	45	0	0	2600
2060	46	0	0	2307
2060	47	0	0	2002
2060	48	0	0	1715
2060	49	0	0	1565
2060	50	0	0	1566
2060	51	0	0	1608
2060	52	0	0	1550
2060	53	0	0	1396
2060	54	0	0	1245
2060	55	0	0	1155
2060	56	0	0	1169
2060	57	0	0	1252
2060	58	0	0	1337
2060	59	0	0	1402
2060	60	0	0	1423
2060	61	0	0	1355
2060	62	0	0	1199
2060	63	0	0	1015
2060	64	0	0	826
2060	65	0	0	649
2060	66	0	0	533
2060	67	0	0	492
2060	68	0	0	482
2060	69	0	0	450
2060	70	0	0	380
2060	71	0	0	290
2060	72	0	0	206
2060	73	0	0	121
2060	74	0	0	17
2060	75	0	0	-102
2060	76	0	0	-226
2060	77	0	0	-331
2060	78	0	0	-408
2060	79	0	0	-478
2060	80	0	0	-510
2060	81	0	0	-524
2060	82	0	0	-554
2060	83	0	0	-600
2060	84	0	0	-704
2060	85	0	0	-5810
2060	25	0	1	8874
2060	26	0	1	8286
2060	27	0	1	7665
2060	28	0	1	7154
2060	29	0	1	6741
2060	30	0	1	6434
2060	31	0	1	6092
2060	32	0	1	5604
2060	33	0	1	5071
2060	34	0	1	4591
2060	35	0	1	4197
2060	36	0	1	3840
2060	37	0	1	3450
2060	38	0	1	3076
2060	39	0	1	2697
2060	40	0	1	2347
2060	41	0	1	2031
2060	42	0	1	1778
2060	43	0	1	1614
2060	44	0	1	1506
2060	45	0	1	1456
2060	46	0	1	1353
2060	47	0	1	1201
2060	48	0	1	1025
2060	49	0	1	850
2060	50	0	1	713
2060	51	0	1	611
2060	52	0	1	560
2060	53	0	1	517
2060	54	0	1	533
2060	55	0	1	591
2060	56	0	1	606
2060	57	0	1	566
2060	58	0	1	530
2060	59	0	1	482
2060	60	0	1	418
2060	61	0	1	335
2060	62	0	1	290
2060	63	0	1	286
2060	64	0	1	283
2060	65	0	1	248
2060	66	0	1	124
2060	67	0	1	-39
2060	68	0	1	-175
2060	69	0	1	-245
2060	70	0	1	-255
2060	71	0	1	-235
2060	72	0	1	-217
2060	73	0	1	-201
2060	74	0	1	-192
2060	75	0	1	-189
2060	76	0	1	-158
2060	77	0	1	-125
2060	78	0	1	-104
2060	79	0	1	-164
2060	80	0	1	-247
2060	81	0	1	-307
2060	82	0	1	-353
2060	83	0	1	-404
2060	84	0	1	-498
2060	85	0	1	-7482
2060	25	1	0	13717
2060	26	1	0	13136
2060	27	1	0	12366
2060	28	1	0	11578
2060	29	1	0	10911
2060	30	1	0	10370
2060	31	1	0	9712
2060	32	1	0	8895
2060	33	1	0	8049
2060	34	1	0	7260
2060	35	1	0	6569
2060	36	1	0	5965
2060	37	1	0	5447
2060	38	1	0	5057
2060	39	1	0	4772
2060	40	1	0	4448
2060	41	1	0	3994
2060	42	1	0	3453
2060	43	1	0	2963
2060	44	1	0	2631
2060	45	1	0	2432
2060	46	1	0	2286
2060	47	1	0	2100
2060	48	1	0	1841
2060	49	1	0	1575
2060	50	1	0	1297
2060	51	1	0	1015
2060	52	1	0	785
2060	53	1	0	616
2060	54	1	0	504
2060	55	1	0	394
2060	56	1	0	283
2060	57	1	0	224
2060	58	1	0	210
2060	59	1	0	167
2060	60	1	0	53
2060	61	1	0	-60
2060	62	1	0	-93
2060	63	1	0	-65
2060	64	1	0	-4
2060	65	1	0	56
2060	66	1	0	70
2060	67	1	0	76
2060	68	1	0	111
2060	69	1	0	145
2060	70	1	0	142
2060	71	1	0	95
2060	72	1	0	12
2060	73	1	0	-79
2060	74	1	0	-160
2060	75	1	0	-205
2060	76	1	0	-222
2060	77	1	0	-246
2060	78	1	0	-280
2060	79	1	0	-317
2060	80	1	0	-334
2060	81	1	0	-325
2060	82	1	0	-302
2060	83	1	0	-267
2060	84	1	0	-251
2060	85	1	0	-2238
2060	25	1	1	14081
2060	26	1	1	12928
2060	27	1	1	11817
2060	28	1	1	10774
2060	29	1	1	9764
2060	30	1	1	8799
2060	31	1	1	7662
2060	32	1	1	6357
2060	33	1	1	5262
2060	34	1	1	4503
2060	35	1	1	3954
2060	36	1	1	3387
2060	37	1	1	2724
2060	38	1	1	2220
2060	39	1	1	1905
2060	40	1	1	1626
2060	41	1	1	1177
2060	42	1	1	627
2060	43	1	1	249
2060	44	1	1	77
2060	45	1	1	57
2060	46	1	1	7
2060	47	1	1	-143
2060	48	1	1	-299
2060	49	1	1	-326
2060	50	1	1	-296
2060	51	1	1	-333
2060	52	1	1	-410
2060	53	1	1	-459
2060	54	1	1	-498
2060	55	1	1	-509
2060	56	1	1	-487
2060	57	1	1	-454
2060	58	1	1	-442
2060	59	1	1	-443
2060	60	1	1	-435
2060	61	1	1	-432
2060	62	1	1	-417
2060	63	1	1	-374
2060	64	1	1	-335
2060	65	1	1	-331
2060	66	1	1	-342
2060	67	1	1	-374
2060	68	1	1	-411
2060	69	1	1	-436
2060	70	1	1	-423
2060	71	1	1	-388
2060	72	1	1	-346
2060	73	1	1	-318
2060	74	1	1	-347
2060	75	1	1	-373
2060	76	1	1	-367
2060	77	1	1	-358
2060	78	1	1	-361
2060	79	1	1	-450
2060	80	1	1	-504
2060	81	1	1	-515
2060	82	1	1	-588
2060	83	1	1	-645
2060	84	1	1	-756
2060	85	1	1	-8785
2061	25	0	0	17586
2061	26	0	0	17688
2061	27	0	0	17212
2061	28	0	0	16211
2061	29	0	0	14899
2061	30	0	0	13429
2061	31	0	0	11929
2061	32	0	0	10526
2061	33	0	0	9329
2061	34	0	0	8358
2061	35	0	0	7616
2061	36	0	0	7079
2061	37	0	0	6664
2061	38	0	0	6289
2061	39	0	0	5878
2061	40	0	0	5346
2061	41	0	0	4701
2061	42	0	0	4022
2061	43	0	0	3411
2061	44	0	0	2943
2061	45	0	0	2600
2061	46	0	0	2307
2061	47	0	0	2002
2061	48	0	0	1715
2061	49	0	0	1565
2061	50	0	0	1566
2061	51	0	0	1608
2061	52	0	0	1550
2061	53	0	0	1396
2061	54	0	0	1245
2061	55	0	0	1155
2061	56	0	0	1169
2061	57	0	0	1252
2061	58	0	0	1337
2061	59	0	0	1402
2061	60	0	0	1423
2061	61	0	0	1355
2061	62	0	0	1199
2061	63	0	0	1015
2061	64	0	0	826
2061	65	0	0	649
2061	66	0	0	533
2061	67	0	0	492
2061	68	0	0	482
2061	69	0	0	450
2061	70	0	0	380
2061	71	0	0	290
2061	72	0	0	206
2061	73	0	0	121
2061	74	0	0	17
2061	75	0	0	-102
2061	76	0	0	-226
2061	77	0	0	-331
2061	78	0	0	-408
2061	79	0	0	-478
2061	80	0	0	-510
2061	81	0	0	-524
2061	82	0	0	-554
2061	83	0	0	-600
2061	84	0	0	-704
2061	85	0	0	-5810
2061	25	0	1	8874
2061	26	0	1	8286
2061	27	0	1	7665
2061	28	0	1	7154
2061	29	0	1	6741
2061	30	0	1	6434
2061	31	0	1	6092
2061	32	0	1	5604
2061	33	0	1	5071
2061	34	0	1	4591
2061	35	0	1	4197
2061	36	0	1	3840
2061	37	0	1	3450
2061	38	0	1	3076
2061	39	0	1	2697
2061	40	0	1	2347
2061	41	0	1	2031
2061	42	0	1	1778
2061	43	0	1	1614
2061	44	0	1	1506
2061	45	0	1	1456
2061	46	0	1	1353
2061	47	0	1	1201
2061	48	0	1	1025
2061	49	0	1	850
2061	50	0	1	713
2061	51	0	1	611
2061	52	0	1	560
2061	53	0	1	517
2061	54	0	1	533
2061	55	0	1	591
2061	56	0	1	606
2061	57	0	1	566
2061	58	0	1	530
2061	59	0	1	482
2061	60	0	1	418
2061	61	0	1	335
2061	62	0	1	290
2061	63	0	1	286
2061	64	0	1	283
2061	65	0	1	248
2061	66	0	1	124
2061	67	0	1	-39
2061	68	0	1	-175
2061	69	0	1	-245
2061	70	0	1	-255
2061	71	0	1	-235
2061	72	0	1	-217
2061	73	0	1	-201
2061	74	0	1	-192
2061	75	0	1	-189
2061	76	0	1	-158
2061	77	0	1	-125
2061	78	0	1	-104
2061	79	0	1	-164
2061	80	0	1	-247
2061	81	0	1	-307
2061	82	0	1	-353
2061	83	0	1	-404
2061	84	0	1	-498
2061	85	0	1	-7482
2061	25	1	0	13717
2061	26	1	0	13136
2061	27	1	0	12366
2061	28	1	0	11578
2061	29	1	0	10911
2061	30	1	0	10370
2061	31	1	0	9712
2061	32	1	0	8895
2061	33	1	0	8049
2061	34	1	0	7260
2061	35	1	0	6569
2061	36	1	0	5965
2061	37	1	0	5447
2061	38	1	0	5057
2061	39	1	0	4772
2061	40	1	0	4448
2061	41	1	0	3994
2061	42	1	0	3453
2061	43	1	0	2963
2061	44	1	0	2631
2061	45	1	0	2432
2061	46	1	0	2286
2061	47	1	0	2100
2061	48	1	0	1841
2061	49	1	0	1575
2061	50	1	0	1297
2061	51	1	0	1015
2061	52	1	0	785
2061	53	1	0	616
2061	54	1	0	504
2061	55	1	0	394
2061	56	1	0	283
2061	57	1	0	224
2061	58	1	0	210
2061	59	1	0	167
2061	60	1	0	53
2061	61	1	0	-60
2061	62	1	0	-93
2061	63	1	0	-65
2061	64	1	0	-4
2061	65	1	0	56
2061	66	1	0	70
2061	67	1	0	76
2061	68	1	0	111
2061	69	1	0	145
2061	70	1	0	142
2061	71	1	0	95
2061	72	1	0	12
2061	73	1	0	-79
2061	74	1	0	-160
2061	75	1	0	-205
2061	76	1	0	-222
2061	77	1	0	-246
2061	78	1	0	-280
2061	79	1	0	-317
2061	80	1	0	-334
2061	81	1	0	-325
2061	82	1	0	-302
2061	83	1	0	-267
2061	84	1	0	-251
2061	85	1	0	-2238
2061	25	1	1	14081
2061	26	1	1	12928
2061	27	1	1	11817
2061	28	1	1	10774
2061	29	1	1	9764
2061	30	1	1	8799
2061	31	1	1	7662
2061	32	1	1	6357
2061	33	1	1	5262
2061	34	1	1	4503
2061	35	1	1	3954
2061	36	1	1	3387
2061	37	1	1	2724
2061	38	1	1	2220
2061	39	1	1	1905
2061	40	1	1	1626
2061	41	1	1	1177
2061	42	1	1	627
2061	43	1	1	249
2061	44	1	1	77
2061	45	1	1	57
2061	46	1	1	7
2061	47	1	1	-143
2061	48	1	1	-299
2061	49	1	1	-326
2061	50	1	1	-296
2061	51	1	1	-333
2061	52	1	1	-410
2061	53	1	1	-459
2061	54	1	1	-498
2061	55	1	1	-509
2061	56	1	1	-487
2061	57	1	1	-454
2061	58	1	1	-442
2061	59	1	1	-443
2061	60	1	1	-435
2061	61	1	1	-432
2061	62	1	1	-417
2061	63	1	1	-374
2061	64	1	1	-335
2061	65	1	1	-331
2061	66	1	1	-342
2061	67	1	1	-374
2061	68	1	1	-411
2061	69	1	1	-436
2061	70	1	1	-423
2061	71	1	1	-388
2061	72	1	1	-346
2061	73	1	1	-318
2061	74	1	1	-347
2061	75	1	1	-373
2061	76	1	1	-367
2061	77	1	1	-358
2061	78	1	1	-361
2061	79	1	1	-450
2061	80	1	1	-504
2061	81	1	1	-515
2061	82	1	1	-588
2061	83	1	1	-645
2061	84	1	1	-756
2061	85	1	1	-8785
2062	25	0	0	17586
2062	26	0	0	17688
2062	27	0	0	17212
2062	28	0	0	16211
2062	29	0	0	14899
2062	30	0	0	13429
2062	31	0	0	11929
2062	32	0	0	10526
2062	33	0	0	9329
2062	34	0	0	8358
2062	35	0	0	7616
2062	36	0	0	7079
2062	37	0	0	6664
2062	38	0	0	6289
2062	39	0	0	5878
2062	40	0	0	5346
2062	41	0	0	4701
2062	42	0	0	4022
2062	43	0	0	3411
2062	44	0	0	2943
2062	45	0	0	2600
2062	46	0	0	2307
2062	47	0	0	2002
2062	48	0	0	1715
2062	49	0	0	1565
2062	50	0	0	1566
2062	51	0	0	1608
2062	52	0	0	1550
2062	53	0	0	1396
2062	54	0	0	1245
2062	55	0	0	1155
2062	56	0	0	1169
2062	57	0	0	1252
2062	58	0	0	1337
2062	59	0	0	1402
2062	60	0	0	1423
2062	61	0	0	1355
2062	62	0	0	1199
2062	63	0	0	1015
2062	64	0	0	826
2062	65	0	0	649
2062	66	0	0	533
2062	67	0	0	492
2062	68	0	0	482
2062	69	0	0	450
2062	70	0	0	380
2062	71	0	0	290
2062	72	0	0	206
2062	73	0	0	121
2062	74	0	0	17
2062	75	0	0	-102
2062	76	0	0	-226
2062	77	0	0	-331
2062	78	0	0	-408
2062	79	0	0	-478
2062	80	0	0	-510
2062	81	0	0	-524
2062	82	0	0	-554
2062	83	0	0	-600
2062	84	0	0	-704
2062	85	0	0	-5810
2062	25	0	1	8874
2062	26	0	1	8286
2062	27	0	1	7665
2062	28	0	1	7154
2062	29	0	1	6741
2062	30	0	1	6434
2062	31	0	1	6092
2062	32	0	1	5604
2062	33	0	1	5071
2062	34	0	1	4591
2062	35	0	1	4197
2062	36	0	1	3840
2062	37	0	1	3450
2062	38	0	1	3076
2062	39	0	1	2697
2062	40	0	1	2347
2062	41	0	1	2031
2062	42	0	1	1778
2062	43	0	1	1614
2062	44	0	1	1506
2062	45	0	1	1456
2062	46	0	1	1353
2062	47	0	1	1201
2062	48	0	1	1025
2062	49	0	1	850
2062	50	0	1	713
2062	51	0	1	611
2062	52	0	1	560
2062	53	0	1	517
2062	54	0	1	533
2062	55	0	1	591
2062	56	0	1	606
2062	57	0	1	566
2062	58	0	1	530
2062	59	0	1	482
2062	60	0	1	418
2062	61	0	1	335
2062	62	0	1	290
2062	63	0	1	286
2062	64	0	1	283
2062	65	0	1	248
2062	66	0	1	124
2062	67	0	1	-39
2062	68	0	1	-175
2062	69	0	1	-245
2062	70	0	1	-255
2062	71	0	1	-235
2062	72	0	1	-217
2062	73	0	1	-201
2062	74	0	1	-192
2062	75	0	1	-189
2062	76	0	1	-158
2062	77	0	1	-125
2062	78	0	1	-104
2062	79	0	1	-164
2062	80	0	1	-247
2062	81	0	1	-307
2062	82	0	1	-353
2062	83	0	1	-404
2062	84	0	1	-498
2062	85	0	1	-7482
2062	25	1	0	13717
2062	26	1	0	13136
2062	27	1	0	12366
2062	28	1	0	11578
2062	29	1	0	10911
2062	30	1	0	10370
2062	31	1	0	9712
2062	32	1	0	8895
2062	33	1	0	8049
2062	34	1	0	7260
2062	35	1	0	6569
2062	36	1	0	5965
2062	37	1	0	5447
2062	38	1	0	5057
2062	39	1	0	4772
2062	40	1	0	4448
2062	41	1	0	3994
2062	42	1	0	3453
2062	43	1	0	2963
2062	44	1	0	2631
2062	45	1	0	2432
2062	46	1	0	2286
2062	47	1	0	2100
2062	48	1	0	1841
2062	49	1	0	1575
2062	50	1	0	1297
2062	51	1	0	1015
2062	52	1	0	785
2062	53	1	0	616
2062	54	1	0	504
2062	55	1	0	394
2062	56	1	0	283
2062	57	1	0	224
2062	58	1	0	210
2062	59	1	0	167
2062	60	1	0	53
2062	61	1	0	-60
2062	62	1	0	-93
2062	63	1	0	-65
2062	64	1	0	-4
2062	65	1	0	56
2062	66	1	0	70
2062	67	1	0	76
2062	68	1	0	111
2062	69	1	0	145
2062	70	1	0	142
2062	71	1	0	95
2062	72	1	0	12
2062	73	1	0	-79
2062	74	1	0	-160
2062	75	1	0	-205
2062	76	1	0	-222
2062	77	1	0	-246
2062	78	1	0	-280
2062	79	1	0	-317
2062	80	1	0	-334
2062	81	1	0	-325
2062	82	1	0	-302
2062	83	1	0	-267
2062	84	1	0	-251
2062	85	1	0	-2238
2062	25	1	1	14081
2062	26	1	1	12928
2062	27	1	1	11817
2062	28	1	1	10774
2062	29	1	1	9764
2062	30	1	1	8799
2062	31	1	1	7662
2062	32	1	1	6357
2062	33	1	1	5262
2062	34	1	1	4503
2062	35	1	1	3954
2062	36	1	1	3387
2062	37	1	1	2724
2062	38	1	1	2220
2062	39	1	1	1905
2062	40	1	1	1626
2062	41	1	1	1177
2062	42	1	1	627
2062	43	1	1	249
2062	44	1	1	77
2062	45	1	1	57
2062	46	1	1	7
2062	47	1	1	-143
2062	48	1	1	-299
2062	49	1	1	-326
2062	50	1	1	-296
2062	51	1	1	-333
2062	52	1	1	-410
2062	53	1	1	-459
2062	54	1	1	-498
2062	55	1	1	-509
2062	56	1	1	-487
2062	57	1	1	-454
2062	58	1	1	-442
2062	59	1	1	-443
2062	60	1	1	-435
2062	61	1	1	-432
2062	62	1	1	-417
2062	63	1	1	-374
2062	64	1	1	-335
2062	65	1	1	-331
2062	66	1	1	-342
2062	67	1	1	-374
2062	68	1	1	-411
2062	69	1	1	-436
2062	70	1	1	-423
2062	71	1	1	-388
2062	72	1	1	-346
2062	73	1	1	-318
2062	74	1	1	-347
2062	75	1	1	-373
2062	76	1	1	-367
2062	77	1	1	-358
2062	78	1	1	-361
2062	79	1	1	-450
2062	80	1	1	-504
2062	81	1	1	-515
2062	82	1	1	-588
2062	83	1	1	-645
2062	84	1	1	-756
2062	85	1	1	-8785
2063	25	0	0	17586
2063	26	0	0	17688
2063	27	0	0	17212
2063	28	0	0	16211
2063	29	0	0	14899
2063	30	0	0	13429
2063	31	0	0	11929
2063	32	0	0	10526
2063	33	0	0	9329
2063	34	0	0	8358
2063	35	0	0	7616
2063	36	0	0	7079
2063	37	0	0	6664
2063	38	0	0	6289
2063	39	0	0	5878
2063	40	0	0	5346
2063	41	0	0	4701
2063	42	0	0	4022
2063	43	0	0	3411
2063	44	0	0	2943
2063	45	0	0	2600
2063	46	0	0	2307
2063	47	0	0	2002
2063	48	0	0	1715
2063	49	0	0	1565
2063	50	0	0	1566
2063	51	0	0	1608
2063	52	0	0	1550
2063	53	0	0	1396
2063	54	0	0	1245
2063	55	0	0	1155
2063	56	0	0	1169
2063	57	0	0	1252
2063	58	0	0	1337
2063	59	0	0	1402
2063	60	0	0	1423
2063	61	0	0	1355
2063	62	0	0	1199
2063	63	0	0	1015
2063	64	0	0	826
2063	65	0	0	649
2063	66	0	0	533
2063	67	0	0	492
2063	68	0	0	482
2063	69	0	0	450
2063	70	0	0	380
2063	71	0	0	290
2063	72	0	0	206
2063	73	0	0	121
2063	74	0	0	17
2063	75	0	0	-102
2063	76	0	0	-226
2063	77	0	0	-331
2063	78	0	0	-408
2063	79	0	0	-478
2063	80	0	0	-510
2063	81	0	0	-524
2063	82	0	0	-554
2063	83	0	0	-600
2063	84	0	0	-704
2063	85	0	0	-5810
2063	25	0	1	8874
2063	26	0	1	8286
2063	27	0	1	7665
2063	28	0	1	7154
2063	29	0	1	6741
2063	30	0	1	6434
2063	31	0	1	6092
2063	32	0	1	5604
2063	33	0	1	5071
2063	34	0	1	4591
2063	35	0	1	4197
2063	36	0	1	3840
2063	37	0	1	3450
2063	38	0	1	3076
2063	39	0	1	2697
2063	40	0	1	2347
2063	41	0	1	2031
2063	42	0	1	1778
2063	43	0	1	1614
2063	44	0	1	1506
2063	45	0	1	1456
2063	46	0	1	1353
2063	47	0	1	1201
2063	48	0	1	1025
2063	49	0	1	850
2063	50	0	1	713
2063	51	0	1	611
2063	52	0	1	560
2063	53	0	1	517
2063	54	0	1	533
2063	55	0	1	591
2063	56	0	1	606
2063	57	0	1	566
2063	58	0	1	530
2063	59	0	1	482
2063	60	0	1	418
2063	61	0	1	335
2063	62	0	1	290
2063	63	0	1	286
2063	64	0	1	283
2063	65	0	1	248
2063	66	0	1	124
2063	67	0	1	-39
2063	68	0	1	-175
2063	69	0	1	-245
2063	70	0	1	-255
2063	71	0	1	-235
2063	72	0	1	-217
2063	73	0	1	-201
2063	74	0	1	-192
2063	75	0	1	-189
2063	76	0	1	-158
2063	77	0	1	-125
2063	78	0	1	-104
2063	79	0	1	-164
2063	80	0	1	-247
2063	81	0	1	-307
2063	82	0	1	-353
2063	83	0	1	-404
2063	84	0	1	-498
2063	85	0	1	-7482
2063	25	1	0	13717
2063	26	1	0	13136
2063	27	1	0	12366
2063	28	1	0	11578
2063	29	1	0	10911
2063	30	1	0	10370
2063	31	1	0	9712
2063	32	1	0	8895
2063	33	1	0	8049
2063	34	1	0	7260
2063	35	1	0	6569
2063	36	1	0	5965
2063	37	1	0	5447
2063	38	1	0	5057
2063	39	1	0	4772
2063	40	1	0	4448
2063	41	1	0	3994
2063	42	1	0	3453
2063	43	1	0	2963
2063	44	1	0	2631
2063	45	1	0	2432
2063	46	1	0	2286
2063	47	1	0	2100
2063	48	1	0	1841
2063	49	1	0	1575
2063	50	1	0	1297
2063	51	1	0	1015
2063	52	1	0	785
2063	53	1	0	616
2063	54	1	0	504
2063	55	1	0	394
2063	56	1	0	283
2063	57	1	0	224
2063	58	1	0	210
2063	59	1	0	167
2063	60	1	0	53
2063	61	1	0	-60
2063	62	1	0	-93
2063	63	1	0	-65
2063	64	1	0	-4
2063	65	1	0	56
2063	66	1	0	70
2063	67	1	0	76
2063	68	1	0	111
2063	69	1	0	145
2063	70	1	0	142
2063	71	1	0	95
2063	72	1	0	12
2063	73	1	0	-79
2063	74	1	0	-160
2063	75	1	0	-205
2063	76	1	0	-222
2063	77	1	0	-246
2063	78	1	0	-280
2063	79	1	0	-317
2063	80	1	0	-334
2063	81	1	0	-325
2063	82	1	0	-302
2063	83	1	0	-267
2063	84	1	0	-251
2063	85	1	0	-2238
2063	25	1	1	14081
2063	26	1	1	12928
2063	27	1	1	11817
2063	28	1	1	10774
2063	29	1	1	9764
2063	30	1	1	8799
2063	31	1	1	7662
2063	32	1	1	6357
2063	33	1	1	5262
2063	34	1	1	4503
2063	35	1	1	3954
2063	36	1	1	3387
2063	37	1	1	2724
2063	38	1	1	2220
2063	39	1	1	1905
2063	40	1	1	1626
2063	41	1	1	1177
2063	42	1	1	627
2063	43	1	1	249
2063	44	1	1	77
2063	45	1	1	57
2063	46	1	1	7
2063	47	1	1	-143
2063	48	1	1	-299
2063	49	1	1	-326
2063	50	1	1	-296
2063	51	1	1	-333
2063	52	1	1	-410
2063	53	1	1	-459
2063	54	1	1	-498
2063	55	1	1	-509
2063	56	1	1	-487
2063	57	1	1	-454
2063	58	1	1	-442
2063	59	1	1	-443
2063	60	1	1	-435
2063	61	1	1	-432
2063	62	1	1	-417
2063	63	1	1	-374
2063	64	1	1	-335
2063	65	1	1	-331
2063	66	1	1	-342
2063	67	1	1	-374
2063	68	1	1	-411
2063	69	1	1	-436
2063	70	1	1	-423
2063	71	1	1	-388
2063	72	1	1	-346
2063	73	1	1	-318
2063	74	1	1	-347
2063	75	1	1	-373
2063	76	1	1	-367
2063	77	1	1	-358
2063	78	1	1	-361
2063	79	1	1	-450
2063	80	1	1	-504
2063	81	1	1	-515
2063	82	1	1	-588
2063	83	1	1	-645
2063	84	1	1	-756
2063	85	1	1	-8785
2064	25	0	0	17586
2064	26	0	0	17688
2064	27	0	0	17212
2064	28	0	0	16211
2064	29	0	0	14899
2064	30	0	0	13429
2064	31	0	0	11929
2064	32	0	0	10526
2064	33	0	0	9329
2064	34	0	0	8358
2064	35	0	0	7616
2064	36	0	0	7079
2064	37	0	0	6664
2064	38	0	0	6289
2064	39	0	0	5878
2064	40	0	0	5346
2064	41	0	0	4701
2064	42	0	0	4022
2064	43	0	0	3411
2064	44	0	0	2943
2064	45	0	0	2600
2064	46	0	0	2307
2064	47	0	0	2002
2064	48	0	0	1715
2064	49	0	0	1565
2064	50	0	0	1566
2064	51	0	0	1608
2064	52	0	0	1550
2064	53	0	0	1396
2064	54	0	0	1245
2064	55	0	0	1155
2064	56	0	0	1169
2064	57	0	0	1252
2064	58	0	0	1337
2064	59	0	0	1402
2064	60	0	0	1423
2064	61	0	0	1355
2064	62	0	0	1199
2064	63	0	0	1015
2064	64	0	0	826
2064	65	0	0	649
2064	66	0	0	533
2064	67	0	0	492
2064	68	0	0	482
2064	69	0	0	450
2064	70	0	0	380
2064	71	0	0	290
2064	72	0	0	206
2064	73	0	0	121
2064	74	0	0	17
2064	75	0	0	-102
2064	76	0	0	-226
2064	77	0	0	-331
2064	78	0	0	-408
2064	79	0	0	-478
2064	80	0	0	-510
2064	81	0	0	-524
2064	82	0	0	-554
2064	83	0	0	-600
2064	84	0	0	-704
2064	85	0	0	-5810
2064	25	0	1	8874
2064	26	0	1	8286
2064	27	0	1	7665
